source code,label
"  public void testReplicate() throws InterruptedException {
    if (!supportsReplication()) {
      return;
    }
    //pauseIfNecessary(100); // wait for previous tearDown to complete

    final String name = this.getUniqueName();
    final Object key1 = ""KEY1"";
    final Object value1 = ""VALUE1"";
    final Object key2 = ""KEY2"";

    Object[] v = new Object[3000];
    Arrays.fill(v, new Integer(0xCAFE));

    final Object value2 = Arrays.asList(v);
    final Object key3 = ""KEY3"";
    final Object value3 = ""VALUE3"";

    Host host = Host.getHost(0);
    VM vm0 = host.getVM(0);
    VM vm2 = host.getVM(2); // use VM on separate shared memory in case shared regions

    SerializableRunnable create = new
      CacheSerializableRunnable(""Create Mirrored Region"") {
        public void run2() throws CacheException {
          RegionAttributes ra = getRegionAttributes();
          AttributesFactory factory =
            new AttributesFactory(ra);
          if (ra.getEvictionAttributes() == null
              || !ra.getEvictionAttributes().getAction().isOverflowToDisk()) {
            factory.setDiskStoreName(null);
          }
          factory.setDataPolicy(DataPolicy.REPLICATE);
          createRegion(name, factory.create());
        }
      };

    vm0.invoke(create);
    vm2.invoke(create);

    vm0.invoke(new CacheSerializableRunnable(""Put data"") {
        public void run2() throws CacheException {
          Region region =
            getRootRegion().getSubregion(name);
          region.put(key1, value1);
          region.put(key2, value2);
          region.put(key3, value3);
          flushIfNecessary(region);
          }
      });

    invokeRepeatingIfNecessary(vm2, new CacheSerializableRunnable(""Wait for update"") {
      public void run2() throws CacheException {
        Region region = getRootRegion().getSubregion(name);
        assertNotNull(region.getEntry(key1));
        assertNotNull(region.getEntry(key2));
        assertNotNull(region.getEntry(key3));
      }
    });

    // Destroy the local entries so we know that they are not found by
    // a netSearch
    vm0.invoke(new CacheSerializableRunnable(""Remove local entries"") {
        public void run2() throws CacheException {
          Region region =
            getRootRegion().getSubregion(name);
          region.localDestroyRegion();
          flushIfNecessary(region);
        }
      });

    invokeRepeatingIfNecessary(vm2, new CacheSerializableRunnable(""Verify keys"") {
        public void run2() throws CacheException {
          Region region =
            getRootRegion().getSubregion(name);

          // small
          Region.Entry entry1 = region.getEntry(key1);
          assertNotNull(entry1);
          assertEquals(value1, entry1.getValue());

          // large
          Region.Entry entry2 = region.getEntry(key2);
          assertNotNull(entry2);
          assertEquals(value2, entry2.getValue());

          // small
          Region.Entry entry3 = region.getEntry(key3);
          assertNotNull(entry3);
          assertEquals(value3, entry3.getValue());
        }
      });
  }",False
"  public void testMirroredDataFromNonMirrored()
    throws InterruptedException {
    if (!supportsReplication()) {
      return;
    }

    final String name = this.getUniqueName();
    final Object key1 = ""KEY1"";
    final Object value1 = ""VALUE1"";
    final Object key2 = ""KEY2"";
    final Object value2 = ""VALUE2"";
    final Object key3 = ""KEY3"";
    final Object value3 = ""VALUE3"";

    Host host = Host.getHost(0);
    VM vm0 = host.getVM(0);
    VM vm2 = host.getVM(2); // use a VM on a different gemfire system

    SerializableRunnable create = new CacheSerializableRunnable(""Populate non-mirrored region"") {
      public void run2() throws CacheException {
        RegionAttributes ra = getRegionAttributes();
        AttributesFactory fac =
          new AttributesFactory(ra);
        if (ra.getEvictionAttributes() == null
            || !ra.getEvictionAttributes().getAction().isOverflowToDisk()) {
          fac.setDiskStoreName(null);
        }
        fac.setDataPolicy(DataPolicy.NORMAL);
        //fac.setPersistBackup(false);
        Region region = createRegion(name, fac.create());
        region.put(key1, value1);
        region.put(key2, value2);
        region.put(key3, value3);
      }
    };

    class MirroredDataFromNonMirroredListener extends TestCacheListener {
      // use modifiable ArrayLists
      List expectedKeys = new ArrayList(Arrays.asList(new Object[] {
        key1, key2, key3}));
      List expectedValues = new ArrayList(Arrays.asList(new Object[] {
        value1, value2, value3}));

      public synchronized void afterCreate2(EntryEvent event) {
        //getLogWriter().info(""Invoking afterCreate2 with key="" + event.getKey());
        int index = expectedKeys.indexOf(event.getKey());
        assertTrue(index >= 0);
        assertEquals(expectedValues.remove(index), event.getNewValue());
        expectedKeys.remove(index);
        getLogWriter().info(""afterCreate called in "" +
         ""MirroredDataFromNonMirroredListener for key:"" + event.getKey());
      }
    }

    vm0.invoke(new CacheSerializableRunnable(""Create Mirrored Region"") {
        public void run2() throws CacheException {
          RegionAttributes ra = getRegionAttributes();
          AttributesFactory factory =
            new AttributesFactory(ra);
          if (ra.getEvictionAttributes() == null
              || !ra.getEvictionAttributes().getAction().isOverflowToDisk()) {
            factory.setDiskStoreName(null);
          }
          factory.setDataPolicy(DataPolicy.REPLICATE);
          factory.addCacheListener(new MirroredDataFromNonMirroredListener());
          createRegion(name, factory.create());
        }
      });

    vm2.invoke(create);

    // Destroy the local entries so we know that they are not found by
    // a netSearch
    vm2.invoke(new CacheSerializableRunnable(""Remove local entries"") {
        public void run2() throws CacheException {
          Region region =
            getRootRegion().getSubregion(name);
          region.localDestroy(key1);
          region.localDestroy(key2);
          region.localDestroy(key3);
        }
      });

    pauseIfNecessary(500);

    vm0.invoke(new CacheSerializableRunnable(""Verify keys/values and listener"") {
        public void run2() throws CacheException {
          Region region =
            getRootRegion().getSubregion(name);

          Region.Entry entry1 = region.getEntry(key1);
          assertNotNull(entry1);
          assertEquals(value1, entry1.getValue());

          Region.Entry entry2 = region.getEntry(key2);
          assertNotNull(entry2);
          assertEquals(value2, entry2.getValue());

          Region.Entry entry3 = region.getEntry(key3);
          assertNotNull(entry3);
          assertEquals(value3, entry3.getValue());

          MirroredDataFromNonMirroredListener lsnr =
            (MirroredDataFromNonMirroredListener)region.
            getAttributes().getCacheListeners()[0];

          assertTrue(lsnr.wasInvoked());
          assertTrue(""expectedKeys should be empty, but was: "" + lsnr.expectedKeys,
                     lsnr.expectedKeys.isEmpty());
        }
      });
  }",True
"  public void testMirroredDataFromNonMirrored()
    throws InterruptedException {
    if (!supportsReplication()) {
      return;
    }

    final String name = this.getUniqueName();
    final Object key1 = ""KEY1"";
    final Object value1 = ""VALUE1"";
    final Object key2 = ""KEY2"";
    final Object value2 = ""VALUE2"";
    final Object key3 = ""KEY3"";
    final Object value3 = ""VALUE3"";

    Host host = Host.getHost(0);
    VM vm0 = host.getVM(0);
    VM vm2 = host.getVM(2); // use a VM on a different gemfire system

    SerializableRunnable create = new CacheSerializableRunnable(""Populate non-mirrored region"") {
      public void run2() throws CacheException {
        RegionAttributes ra = getRegionAttributes();
        AttributesFactory fac =
          new AttributesFactory(ra);
        if (ra.getEvictionAttributes() == null
            || !ra.getEvictionAttributes().getAction().isOverflowToDisk()) {
          fac.setDiskStoreName(null);
        }
        fac.setDataPolicy(DataPolicy.NORMAL);
        //fac.setPersistBackup(false);
        Region region = createRegion(name, fac.create());
        region.put(key1, value1);
        region.put(key2, value2);
        region.put(key3, value3);
        flushIfNecessary(region);
      }
    };

    class MirroredDataFromNonMirroredListener extends TestCacheListener {
      // use modifiable ArrayLists
      List expectedKeys = new ArrayList(Arrays.asList(new Object[] {
        key1, key2, key3}));
      List expectedValues = new ArrayList(Arrays.asList(new Object[] {
        value1, value2, value3}));

      public synchronized void afterCreate2(EntryEvent event) {
        //getLogWriter().info(""Invoking afterCreate2 with key="" + event.getKey());
        int index = expectedKeys.indexOf(event.getKey());
        assertTrue(index >= 0);
        assertEquals(expectedValues.remove(index), event.getNewValue());
        expectedKeys.remove(index);
        getLogWriter().info(""afterCreate called in "" +
         ""MirroredDataFromNonMirroredListener for key:"" + event.getKey());
      }
    }

    vm0.invoke(new CacheSerializableRunnable(""Create Mirrored Region"") {
        public void run2() throws CacheException {
          RegionAttributes ra = getRegionAttributes();
          AttributesFactory factory =
            new AttributesFactory(ra);
          if (ra.getEvictionAttributes() == null
              || !ra.getEvictionAttributes().getAction().isOverflowToDisk()) {
            factory.setDiskStoreName(null);
          }
          factory.setDataPolicy(DataPolicy.REPLICATE);
          factory.addCacheListener(new MirroredDataFromNonMirroredListener());
          createRegion(name, factory.create());
        }
      });

    vm2.invoke(create);

    // Destroy the local entries so we know that they are not found by
    // a netSearch
    vm2.invoke(new CacheSerializableRunnable(""Remove local entries"") {
        public void run2() throws CacheException {
          Region region =
            getRootRegion().getSubregion(name);
          region.localDestroy(key1);
          region.localDestroy(key2);
          region.localDestroy(key3);
          flushIfNecessary(region);
        }
      });

    vm0.invoke(new CacheSerializableRunnable(""Verify keys/values and listener"") {
        public void run2() throws CacheException {
          Region region =
            getRootRegion().getSubregion(name);

          Region.Entry entry1 = region.getEntry(key1);
          assertNotNull(entry1);
          assertEquals(value1, entry1.getValue());

          Region.Entry entry2 = region.getEntry(key2);
          assertNotNull(entry2);
          assertEquals(value2, entry2.getValue());

          Region.Entry entry3 = region.getEntry(key3);
          assertNotNull(entry3);
          assertEquals(value3, entry3.getValue());

          MirroredDataFromNonMirroredListener lsnr =
            (MirroredDataFromNonMirroredListener)region.
            getAttributes().getCacheListeners()[0];

          assertTrue(lsnr.wasInvoked());
          assertTrue(""expectedKeys should be empty, but was: "" + lsnr.expectedKeys,
                     lsnr.expectedKeys.isEmpty());
        }
      });
  }",False
"  public void testDistributedInvalidate4() throws InterruptedException {
    assertTrue(getRegionAttributes().getScope().isDistributed());

    final String name = this.getUniqueName();
    final Object key = ""KEY"";
    final Object value = ""VALUE"";

    SerializableRunnable create =
      new CacheSerializableRunnable(""Create Region"") {
          public void run2() throws CacheException {
            Region region = createRegion(name);
            region.put(key, value);
          }
        };

    Host host = Host.getHost(0);
    int vmCount = host.getVMCount();
    for (int i = 0; i < vmCount; i++) {
      VM vm = host.getVM(i);
      vm.invoke(create);
    }

    pause();

    SerializableRunnable invalidate =
      new CacheSerializableRunnable(""Invalidate Entry"") {
        public void run2() throws CacheException {
          Region region =
            getRootRegion().getSubregion(name);
          region.invalidate(key);
        }
      };

    for (int i = 0; i < vmCount; i++) {
      VM vm = host.getVM(i);
      vm.invoke(invalidate);
    }

    SerializableRunnable verify =
      new CacheSerializableRunnable(""Verify entry invalidation"") {
          public void run2() throws CacheException {
            Region region =
              getRootRegion().getSubregion(name);
            Region.Entry entry = region.getEntry(key);
            assertNotNull(entry);
            assertNull(entry.getValue());
          }
        };

    for (int i = 0; i < vmCount; i++) {
      VM vm = host.getVM(i);
      vm.invoke(verify);
    }

    // Why is this long 2.5 second pause needed on no-ack?
    pauseIfNecessary(2500);  // wait for messages to acquiesce before tearing down
    getLogWriter().info(""Tearing down..."");
  }",True
"  public void testDistributedInvalidate4() throws InterruptedException {
    assertTrue(getRegionAttributes().getScope().isDistributed());

    final String name = this.getUniqueName();
    final Object key = ""KEY"";
    final Object value = ""VALUE"";

    SerializableRunnable create =
      new CacheSerializableRunnable(""Create Region"") {
          public void run2() throws CacheException {
            createRegion(name);
          }
        };

    Host host = Host.getHost(0);
    int vmCount = host.getVMCount();
    for (int i = 0; i < vmCount; i++) {
      VM vm = host.getVM(i);
      vm.invoke(create);
    }

    SerializableRunnable put =
        new CacheSerializableRunnable(""put entry"") {
            public void run2() throws CacheException {
              Region region =
                  getRootRegion().getSubregion(name);
              region.put(key, value);
              flushIfNecessary(region);
            }
          };

      for (int i = 0; i < vmCount; i++) {
        VM vm = host.getVM(i);
        vm.invoke(put);
      }

      SerializableRunnable invalidate =
      new CacheSerializableRunnable(""Invalidate Entry"") {
        public void run2() throws CacheException {
          Region region =
            getRootRegion().getSubregion(name);
          region.invalidate(key);
          flushIfNecessary(region);
        }
      };

    for (int i = 0; i < vmCount; i++) {
      VM vm = host.getVM(i);
      vm.invoke(invalidate);
    }

    SerializableRunnable verify =
      new CacheSerializableRunnable(""Verify entry invalidation"") {
          public void run2() throws CacheException {
            Region region =
              getRootRegion().getSubregion(name);
            Region.Entry entry = region.getEntry(key);
            assertNotNull(entry);
            assertNull(entry.getValue());
          }
        };

    for (int i = 0; i < vmCount; i++) {
      VM vm = host.getVM(i);
      vm.invoke(verify);
    }
  }",False
"  public void testCacheLoaderModifyingArgument()
    throws InterruptedException {

    assertTrue(getRegionAttributes().getScope().isDistributed());

    final String name = this.getUniqueName();
    final Object key = ""KEY"";
    final Object value = ""VALUE"";
    final Object one = ""ONE"";
    final Object two = ""TWO"";

    SerializableRunnable create =
      new CacheSerializableRunnable(""Create Region"") {
          public void run2() throws CacheException {
            createRegion(name);
          }
        };


    Host host = Host.getHost(0);
    VM vm0 = host.getVM(0);
    VM vm1 = host.getVM(1);

    vm0.invoke(create);
    vm1.invoke(create);

    CacheSerializableRunnable setLoader = new CacheSerializableRunnable(""Set CacheLoader"") {
      public void run2() throws CacheException {
        final Region region =
          getRootRegion().getSubregion(name);
        loader = new TestCacheLoader() {
            public Object load2(LoaderHelper helper)
              throws CacheLoaderException {

              Object[] array = (Object[]) helper.getArgument();
              assertEquals(one, array[0]);
              array[0] = two;
              return value;
            }
          };
        region.getAttributesMutator().setCacheLoader(loader);
      }
    };

    vm0.invoke(setLoader);

    // if  this is a partitioned region, we need the loader in both vms
    vm1.invoke(new CacheSerializableRunnable(""Conditionally create second loader"") {
      public void run2() throws CacheException {
        final Region region = getRootRegion().getSubregion(name);
        if (region.getAttributes().getPartitionAttributes() != null) {
          loader = new TestCacheLoader() {
            public Object load2(LoaderHelper helper)
              throws CacheLoaderException {

              Object[] array = (Object[]) helper.getArgument();
              assertEquals(one, array[0]);
              array[0] = two;
              return value;
            }
          };
          region.getAttributesMutator().setCacheLoader(loader);
        }
      }
    });

    vm1.invoke(new CacheSerializableRunnable(""Set CacheWriter"") {
        public void run2() throws CacheException {
          final Region region = getRootRegion().getSubregion(name);
          writer = new TestCacheWriter() {
              public void beforeCreate2(EntryEvent event)
                throws CacheWriterException {

                Object[] array = (Object[]) event.getCallbackArgument();
                assertEquals(two, array[0]);
              }
            };
          region.getAttributesMutator().setCacheWriter(writer);
        }
      });

    pauseIfNecessary();

    vm0.invoke(new CacheSerializableRunnable(""Create entry"") {
        public void run2() throws CacheException {
          Region region =
            getRootRegion().getSubregion(name);
          Object[] array = { one };
          Object result = region.get(key, array);
          assertTrue(loader.wasInvoked());
          assertEquals(value, result);
        }
      });

    vm1.invoke(new CacheSerializableRunnable(""Validate callback"") {
        public void run2() throws CacheException {
//          if (getRootRegion().getSubregion(name).getAttributes()
//              .getPartitionAttributes() == null) { // bug 36500 - remove check when fixed
            assertTrue(writer.wasInvoked());
//          }
        }
      });
  }",True
"  public void testCacheLoaderModifyingArgument()
    throws InterruptedException {

    assertTrue(getRegionAttributes().getScope().isDistributed());

    final String name = this.getUniqueName();
    final Object key = ""KEY"";
    final Object value = ""VALUE"";
    final Object one = ""ONE"";
    final Object two = ""TWO"";

    SerializableRunnable create =
      new CacheSerializableRunnable(""Create Region"") {
          public void run2() throws CacheException {
            createRegion(name);
          }
        };


    Host host = Host.getHost(0);
    VM vm0 = host.getVM(0);
    VM vm1 = host.getVM(1);

    vm0.invoke(create);
    vm1.invoke(create);

    CacheSerializableRunnable setLoader = new CacheSerializableRunnable(""Set CacheLoader"") {
      public void run2() throws CacheException {
        final Region region =
          getRootRegion().getSubregion(name);
        loader = new TestCacheLoader() {
            public Object load2(LoaderHelper helper)
              throws CacheLoaderException {

              Object[] array = (Object[]) helper.getArgument();
              assertEquals(one, array[0]);
              array[0] = two;
              return value;
            }
          };
        region.getAttributesMutator().setCacheLoader(loader);
        flushIfNecessary(region);
      }
    };

    vm0.invoke(setLoader);

    // if  this is a partitioned region, we need the loader in both vms
    vm1.invoke(new CacheSerializableRunnable(""Conditionally create second loader"") {
      public void run2() throws CacheException {
        final Region region = getRootRegion().getSubregion(name);
        if (region.getAttributes().getPartitionAttributes() != null) {
          loader = new TestCacheLoader() {
            public Object load2(LoaderHelper helper)
              throws CacheLoaderException {

              Object[] array = (Object[]) helper.getArgument();
              assertEquals(one, array[0]);
              array[0] = two;
              return value;
            }
          };
          region.getAttributesMutator().setCacheLoader(loader);
        }
      }
    });

    vm1.invoke(new CacheSerializableRunnable(""Set CacheWriter"") {
        public void run2() throws CacheException {
          final Region region = getRootRegion().getSubregion(name);
          writer = new TestCacheWriter() {
              public void beforeCreate2(EntryEvent event)
                throws CacheWriterException {

                Object[] array = (Object[]) event.getCallbackArgument();
                assertEquals(two, array[0]);
              }
            };
          region.getAttributesMutator().setCacheWriter(writer);
          flushIfNecessary(region);
        }
      });

    vm0.invoke(new CacheSerializableRunnable(""Create entry"") {
        public void run2() throws CacheException {
          Region region =
            getRootRegion().getSubregion(name);
          Object[] array = { one };
          Object result = region.get(key, array);
          assertTrue(loader.wasInvoked());
          assertEquals(value, result);
        }
      });

    vm1.invoke(new CacheSerializableRunnable(""Validate callback"") {
        public void run2() throws CacheException {
//          if (getRootRegion().getSubregion(name).getAttributes()
//              .getPartitionAttributes() == null) { // bug 36500 - remove check when fixed
            assertTrue(writer.wasInvoked());
//          }
        }
      });
  }",False
"  public void testDeltaWithReplicate() throws InterruptedException {
    if (!supportsReplication()) {
      return;
    }
    pauseIfNecessary(100); // wait for previous tearDown to complete
    
    final String name = this.getUniqueName();
    final Object key1 = ""KEY1"";
    final Object value1 = ""VALUE1"";
    final Object key2 = ""KEY2"";
    final Object value2 = new Integer (0xCAFE);
    final Object key3 = ""KEY3"";
    final Object value3 = ""VALUE3"";
    
    final Delta delta = new AddTen();

    Host host = Host.getHost(0);
    VM vm0 = host.getVM(0);
    VM vm2 = host.getVM(2); // use VM on separate shared memory in case shared regions
    
    SerializableRunnable create = new
    CacheSerializableRunnable(""Create Replicate Region"") {
      public void run2() throws CacheException {
        RegionAttributes ra = getRegionAttributes();
        AttributesFactory factory =
          new AttributesFactory(ra);
        if (ra.getEvictionAttributes() == null
            || !ra.getEvictionAttributes().getAction().isOverflowToDisk()) {
          factory.setDiskStoreName(null);
        }
        factory.setDataPolicy(DataPolicy.REPLICATE);
        createRegion(name, factory.create());
      }
    };
    
    vm0.invoke(create);
    Thread.sleep(250);
    vm2.invoke(create);
    Thread.sleep(250);
    
    vm0.invoke(new CacheSerializableRunnable(""Put data"") {
      public void run2() throws CacheException {
        Region region = getRootRegion().getSubregion(name);
        region.put(key1, value1);
        region.put(key2, value2);
        region.put(key3, value3);
      }
    });
    
    invokeRepeatingIfNecessary(vm2, new CacheSerializableRunnable(""Wait for update"") {
      public void run2() throws CacheException {
        Region region = getRootRegion().getSubregion(name);
        assertNotNull(region.getEntry(key1));
        assertNotNull(region.getEntry(key2));
        assertNotNull(region.getEntry(key3));
      }
    });
    
    // apply delta
    vm0.invoke(new CacheSerializableRunnable(""Apply delta"") {
      public void run2() throws CacheException {
        Region region = getRootRegion().getSubregion(name);
        region.put(key1, delta);
        region.put(key2, delta);
        region.put(key3, delta);
      }
    });
    
    CacheSerializableRunnable verify = 
      new CacheSerializableRunnable(""Verify values"") {
        public void run2() throws CacheException {
          Region region = getRootRegion().getSubregion(name);
          
          Region.Entry entry1 = region.getEntry(key1);
          assertNotNull(entry1);
          assertEquals(""VALUE1 10"", entry1.getValue());
          
          Region.Entry entry2 = region.getEntry(key2);
          assertNotNull(entry2);
          assertEquals(new Integer(0xCAFE + 10), entry2.getValue());
          
          Region.Entry entry3 = region.getEntry(key3);
          assertNotNull(entry3);
          assertEquals(""VALUE3 10"", entry3.getValue());
        }
      };
    
    invokeRepeatingIfNecessary(vm0, verify);
    
    
    // Destroy the local entries so we know that they are not found by
    // a netSearch
    vm0.invoke(new CacheSerializableRunnable(""Remove local entries"") {
      public void run2() throws CacheException {
        Region region = getRootRegion().getSubregion(name);
        region.localDestroyRegion();
      }
    });
    
    invokeRepeatingIfNecessary(vm2, verify);
    
  }",True
"  public void testDeltaWithReplicate() throws InterruptedException {
    if (!supportsReplication()) {
      return;
    }
    //pauseIfNecessary(100); // wait for previous tearDown to complete
    
    final String name = this.getUniqueName();
    final Object key1 = ""KEY1"";
    final Object value1 = ""VALUE1"";
    final Object key2 = ""KEY2"";
    final Object value2 = new Integer (0xCAFE);
    final Object key3 = ""KEY3"";
    final Object value3 = ""VALUE3"";
    
    final Delta delta = new AddTen();

    Host host = Host.getHost(0);
    VM vm0 = host.getVM(0);
    VM vm2 = host.getVM(2); // use VM on separate shared memory in case shared regions
    
    SerializableRunnable create = new
    CacheSerializableRunnable(""Create Replicate Region"") {
      public void run2() throws CacheException {
        RegionAttributes ra = getRegionAttributes();
        AttributesFactory factory =
          new AttributesFactory(ra);
        if (ra.getEvictionAttributes() == null
            || !ra.getEvictionAttributes().getAction().isOverflowToDisk()) {
          factory.setDiskStoreName(null);
        }
        factory.setDataPolicy(DataPolicy.REPLICATE);
        createRegion(name, factory.create());
      }
    };
    
    vm0.invoke(create);
    Thread.sleep(250);
    vm2.invoke(create);
    Thread.sleep(250);
    
    vm0.invoke(new CacheSerializableRunnable(""Put data"") {
      public void run2() throws CacheException {
        Region region = getRootRegion().getSubregion(name);
        region.put(key1, value1);
        region.put(key2, value2);
        region.put(key3, value3);
      }
    });
    
    invokeRepeatingIfNecessary(vm2, new CacheSerializableRunnable(""Wait for update"") {
      public void run2() throws CacheException {
        Region region = getRootRegion().getSubregion(name);
        assertNotNull(region.getEntry(key1));
        assertNotNull(region.getEntry(key2));
        assertNotNull(region.getEntry(key3));
      }
    });
    
    // apply delta
    vm0.invoke(new CacheSerializableRunnable(""Apply delta"") {
      public void run2() throws CacheException {
        Region region = getRootRegion().getSubregion(name);
        region.put(key1, delta);
        region.put(key2, delta);
        region.put(key3, delta);
      }
    });
    
    CacheSerializableRunnable verify = 
      new CacheSerializableRunnable(""Verify values"") {
        public void run2() throws CacheException {
          Region region = getRootRegion().getSubregion(name);
          
          Region.Entry entry1 = region.getEntry(key1);
          assertNotNull(entry1);
          assertEquals(""VALUE1 10"", entry1.getValue());
          
          Region.Entry entry2 = region.getEntry(key2);
          assertNotNull(entry2);
          assertEquals(new Integer(0xCAFE + 10), entry2.getValue());
          
          Region.Entry entry3 = region.getEntry(key3);
          assertNotNull(entry3);
          assertEquals(""VALUE3 10"", entry3.getValue());
        }
      };
    
    invokeRepeatingIfNecessary(vm0, verify);
    
    
    // Destroy the local entries so we know that they are not found by
    // a netSearch
    vm0.invoke(new CacheSerializableRunnable(""Remove local entries"") {
      public void run2() throws CacheException {
        Region region = getRootRegion().getSubregion(name);
        region.localDestroyRegion();
      }
    });
    
    invokeRepeatingIfNecessary(vm2, verify);
    
  }",False
"  public void testDistributedInvalidate() {
    assertTrue(getRegionAttributes().getScope().isDistributed());

    final String name = this.getUniqueName();

    SerializableRunnable create =
      new CacheSerializableRunnable(""Create Region"") {
          public void run2() throws CacheException {
            createRegion(name);
          }
        };

    Host host = Host.getHost(0);
    VM vm0 = host.getVM(0);
    VM vm1 = host.getVM(1);
    VM vm2 = host.getVM(2);

    vm0.invoke(create);
    vm1.invoke(create);

    // vm2 is on a different gemfire system
    vm2.invoke(create);

    final Object key = ""KEY"";
    final Object value = ""VALUE"";

    SerializableRunnable put =
      new CacheSerializableRunnable(""Put key/value"") {
          public void run2() throws CacheException {
            Region region =
              getRootRegion().getSubregion(name);
            region.put(key, value);
          }
        };

    vm0.invoke(put);
    vm1.invoke(put);
    vm2.invoke(put);

    pauseIfNecessary(500);

    vm0.invoke(new CacheSerializableRunnable(""Invalidate Entry"") {
        public void run2() throws CacheException {
          Region region =
            getRootRegion().getSubregion(name);
          region.invalidate(key);
        }
      });

    CacheSerializableRunnable verify =
      new CacheSerializableRunnable(""Verify entry invalidation"") {
          public void run2() throws CacheException {
            Region region =
              getRootRegion().getSubregion(name);
            Region.Entry entry = region.getEntry(key);
            assertNotNull(entry);
            if (entry.getValue() != null) {
              // changed from severe to fine because it is possible
              // for this to return non-null on d-no-ack
              // that is was invokeRepeatingIfNecessary is called
              getLogWriter().fine(""invalidated entry has value of "" + entry.getValue());
            }
            assertNull(entry.getValue());
          }
        };


    invokeRepeatingIfNecessary(vm1, verify);
    invokeRepeatingIfNecessary(vm2, verify);
  }",True
"  public void testDistributedInvalidate() {
    assertTrue(getRegionAttributes().getScope().isDistributed());

    final String name = this.getUniqueName();

    SerializableRunnable create =
      new CacheSerializableRunnable(""Create Region"") {
          public void run2() throws CacheException {
            createRegion(name);
          }
        };

    Host host = Host.getHost(0);
    VM vm0 = host.getVM(0);
    VM vm1 = host.getVM(1);
    VM vm2 = host.getVM(2);

    vm0.invoke(create);
    vm1.invoke(create);

    // vm2 is on a different gemfire system
    vm2.invoke(create);

    final Object key = ""KEY"";
    final Object value = ""VALUE"";

    SerializableRunnable put =
      new CacheSerializableRunnable(""Put key/value"") {
          public void run2() throws CacheException {
            Region region =
              getRootRegion().getSubregion(name);
            region.put(key, value);
            flushIfNecessary(region);
          }
        };

    vm0.invoke(put);
    vm1.invoke(put);
    vm2.invoke(put);

    vm0.invoke(new CacheSerializableRunnable(""Invalidate Entry"") {
        public void run2() throws CacheException {
          Region region =
            getRootRegion().getSubregion(name);
          region.invalidate(key);
          flushIfNecessary(region);
        }
      });

    CacheSerializableRunnable verify =
      new CacheSerializableRunnable(""Verify entry invalidation"") {
          public void run2() throws CacheException {
            Region region =
              getRootRegion().getSubregion(name);
            Region.Entry entry = region.getEntry(key);
            assertNotNull(entry);
            if (entry.getValue() != null) {
              // changed from severe to fine because it is possible
              // for this to return non-null on d-no-ack
              // that is was invokeRepeatingIfNecessary is called
              getLogWriter().fine(""invalidated entry has value of "" + entry.getValue());
            }
            assertNull(entry.getValue());
          }
        };


    vm1.invoke(verify);
    vm2.invoke(verify);
  }",False
